campaign_name,campaign_status,campaign_id,ad_group_id,ad_group_name,metrics_clicks,metrics_conversions,metrics_conversions_by_conversion_date,ad_group_ad_status,ad_group_ad_ad_id,final_urls,keyword
**Uninstaller-SE-EN-CA/US,4,123458503,6113410423,EX - absolute uninstaller,3,2.0,0.0,2,26091922903,[],absolute uninstaller
**Uninstaller-SE-EN-CA/US,4,123458503,6113410543,PH - iobit uninstaller,3,2.0,0.0,2,26091923263,[],uninstaller iobit
**Uninstaller-SE-EN-CA/US,4,123458503,6113417143,EX - avast uninstaller,5,2.0,0.0,2,26189759383,[],avast uninstaller
**Uninstaller-SE-EN-CA/US,4,123458503,6113417263,EX - delete avast,3,2.0,0.0,2,26189759743,[],delete avast
**Uninstaller-SE-EN-CA/US,4,123458503,6113418943,EX - HT - delete avast,2,2.0,0.0,2,26189762383,[],how to delete avast
**Uninstaller-SE-EN-CA/US,4,123458503,6113419423,EX - HT - uninstall avast,3,2.0,0.0,2,26189762983,[],how to uninstall avast
**Uninstaller-SE-EN-CA/US,4,123458503,6113419423,EX - HT - uninstall avast,4,2.0,0.0,2,26189763103,[],how to uninstall avast
**Uninstaller-SE-EN-CA/US,4,123458503,6113419663,EX - remove avast,3,2.0,0.0,2,26189763223,[],remove avast
**Uninstaller-SE-EN-CA/US,4,123458503,6113419663,EX - remove avast,1,2.0,0.0,2,26189763343,[],remove avast
**Uninstaller-SE-EN-CA/US,4,123458503,6113420143,EX - uninstall avast,4,2.0,0.0,2,26189763703,[],uninstall avast
**Uninstaller-SE-EN-CA/US,4,123458503,6113420503,PH - avast uninstaller,2,2.0,0.0,2,26193069463,[],avast uninstaller
**Uninstaller-SE-EN-CA/US,4,123458503,6113422423,PH - HT - delete skype,4,2.0,0.0,2,26193123103,[],how to delete skype
**Uninstaller-SE-EN-CA/US,4,123458503,6113422663,PH - HT - remove skype,1,2.0,0.0,2,26193123463,[],how to remove skype
**Uninstaller-SE-EN-CA/US,4,123458503,6113422783,PH - HT - uninstall avast,2,2.0,0.0,2,26193073063,[],how to uninstall avast
**Uninstaller-SE-EN-CA/US,4,123458503,6113422783,PH - HT - uninstall avast,1,2.0,0.0,2,26193073183,[],how to uninstall avast
**Uninstaller-SE-EN-CA/US,4,123458503,6113423023,PH - remove avast,1,2.0,0.0,2,26193073303,[],avast remove
**Uninstaller-SE-EN-CA/US,4,123458503,6113423023,PH - remove avast,2,2.0,0.0,2,26193073423,[],avast remove
**Uninstaller-SE-EN-CA/US,4,123458503,6113423143,PH - remove skype,3,2.0,0.0,2,26193124063,[],remove skype
**Uninstaller-SE-EN-CA/US,4,123458503,6113423143,PH - remove skype,6,2.0,0.0,2,26193124183,[],remove skype
**Uninstaller-SE-EN-CA/US,4,123458503,6113423503,PH - uninstall avast,4,2.0,0.0,2,26193073663,[],uninstall avast
**Uninstaller-SE-EN-CA/US,4,123458503,6114722503,EX - AVG removal,13,2.0,0.0,2,26110350223,[],avg removal
**Uninstaller-SE-EN-CA/US,4,123458503,6114722503,EX - AVG removal,3,2.0,0.0,2,26252615503,[],avg removal
**Uninstaller-SE-EN-CA/US,4,123458503,6114722743,EX - delete AVG,14,2.0,0.0,2,26110350823,[],avg delete
**Uninstaller-SE-EN-CA/US,4,123458503,6114722743,EX - delete AVG,5,2.0,0.0,2,26252615983,[],avg delete
**Uninstaller-SE-EN-CA/US,4,123458503,6114725743,PH - uninstall AVG,2,2.0,0.0,4,26110359943,[],uninstall avg
**Uninstaller-SE-EN-CA/US,4,123458503,6114729583,PH - DirectX uninstaller,8,2.0,0.0,2,26110371103,[],uninstaller directx
**Uninstaller-SE-EN-CA/US,4,123458503,6114731023,EX - remove Spybot,2,2.0,0.0,2,26189767783,[],remove spybot
**Uninstaller-SE-EN-CA/US,4,123458503,6114738703,EX - TuneUp uninstaller,1,2.0,0.0,2,26110387663,[],uninstaller tuneup
**Uninstaller-SE-EN-CA/US,4,123458503,6114738823,EX - uninstall TuneUp,1,2.0,0.0,2,26110387903,[],tuneup uninstall
**Uninstaller-SE-EN-CA/US,4,123458503,6114739303,PH - HDI - uninstall TuneUp,6,2.0,0.0,2,26110389223,[],how do i uninstall tuneup
**Uninstaller-SE-EN-CA/US,4,123458503,6114739543,PH - HDY - remove TuneUp,1,2.0,0.0,2,26110389943,[],how do you remove tuneup
**Uninstaller-SE-EN-CA/US,4,123458503,6114740143,PH - remove TuneUp,10,2.0,0.0,2,26110391863,[],remove tuneup
**Uninstaller-SE-EN-CA/US,4,123458503,6119231023,EX - remove Avira,2,2.0,0.0,2,26124285103,[],remove avira
**Uninstaller-SE-EN-CA/US,4,123458503,6119231143,EX - uninstall Avira,3,2.0,0.0,2,26124285463,[],uninstall avira
**Uninstaller-SE-EN-CA/US,4,123458503,6119231383,PH - Avira uninstaller,5,2.0,0.0,2,26124286423,[],avira uninstaller
**Uninstaller-SE-EN-CA/US,4,123458503,6119231503,PH - delete Avira,3,2.0,0.0,2,26124286543,[],delete avira
**Uninstaller-SE-EN-CA/US,4,123458503,6119231503,PH - delete Avira,7,2.0,0.0,2,26124286663,[],delete avira
**Uninstaller-SE-EN-CA/US,4,123458503,6119234623,PH - Ad-Aware removal,1,2.0,0.0,2,26193079303,[],removal ad aware
**Uninstaller-SE-EN-CA/US,4,123458503,6119765743,EX - HDY - uninstall Kaspersky,5,2.0,0.0,2,26189776663,[],how do you uninstall kaspersky
**Uninstaller-SE-EN-CA/US,4,123458503,6119765983,EX - HT - remove Kaspersky,4,2.0,0.0,2,26189777263,[],how to remove kaspersky
**Uninstaller-SE-EN-CA/US,4,123458503,6119766343,EX - uninstall Kaspersky,3,2.0,0.0,2,26189778463,[],kaspersky uninstall
**Uninstaller-SE-EN-CA/US,4,123458503,6119766343,EX - uninstall Kaspersky,4,2.0,0.0,2,26189778583,[],kaspersky uninstall
**Uninstaller-SE-EN-CA/US,4,123458503,6119766463,PH - Kaspersky removal,5,2.0,0.0,2,26193090223,[],kaspersky removal tool
**Uninstaller-SE-EN-CA/US,4,123458503,6119766463,PH - Kaspersky removal,7,2.0,0.0,2,26193090343,[],kaspersky removal tool
**Uninstaller-SE-EN-CA/US,4,123458503,6119766463,PH - Kaspersky removal,7,2.0,0.0,2,26193090463,[],kaspersky removal tool
**Uninstaller-SE-EN-CA/US,4,123458503,6119767063,PH - HDI - uninstall Kaspersky,5,2.0,0.0,2,26193085423,[],how do i uninstall kaspersky
**Uninstaller-SE-EN-CA/US,4,123458503,6119767783,PH - HT - uninstall Kaspersky,11,2.0,0.0,2,26193087583,[],how to uninstall kaspersky
-- SP-Data Recovery EN SE,4,96048223,6251032303,recover deleted files windows 7,1,2.0,0.0,3,27183507703,[],how to recover deleted files windows 7
-- HARDWARE HELPER EN SE UK,4,127513663,6275608063,*Epson Drivers,23,2.0,0.0,2,27298299943,[],epson printer drivers
-- HARDWARE HELPER EN SE UK,4,127513663,6275609023,*HP,4,2.0,0.0,2,27298301263,[],hewlett packard printers
-- HARDWARE HELPER EN SE UK,4,127513663,6275609023,*HP,106,2.0,0.0,2,27298301263,[],hp.com
-- HARDWARE HELPER EN SE UK,4,127513663,6275609023,*HP,376,2.0,0.0,2,27298301383,[],hp.com
-- HARDWARE HELPER EN SE UK,4,127513663,6275609023,*HP,87,2.0,0.0,2,27298301383,[],hp downloads
-- HARDWARE HELPER EN SE UK,4,127513663,6275609263,*Radeon Mobility Models,36,2.0,0.0,2,27298301743,[],radeon 9800
-- HARDWARE HELPER EN SE UK,4,127513663,6275609503,*Matshita,32,2.0,0.0,2,27298301983,[],matshita
-- HARDWARE HELPER EN SE UK,4,127513663,6275610223,*Audio Device Drivers,675,2.0,0.0,2,27298302943,[],audio drivers
-- HARDWARE HELPER EN SE UK,4,127513663,6275610223,*Audio Device Drivers,273,2.0,0.0,2,27298302943,[],audio device drivers
-- HARDWARE HELPER EN SE UK,4,127513663,6275610343,*Atapi broad,95,2.0,0.0,2,27298303063,[],atapi
-- HARDWARE HELPER EN SE UK,4,127513663,6275611303,*Microsoft Lifecam,260,2.0,0.0,2,27298304623,[],microsoft lifecam driver
-- HARDWARE HELPER EN SE UK,4,127513663,6275613823,*Dell,465,2.0,0.0,2,27298308463,[],dell
-- HARDWARE HELPER EN SE UK,4,127513663,6275614183,*Download Drivers,975,2.0,0.0,2,27298308943,[],driver download
-- HARDWARE HELPER EN SE UK,4,127513663,6275615623,*Chipset Drivers,50,2.0,0.0,2,27298310863,[],chipset drivers
-- HARDWARE HELPER EN SE UK,4,127513663,6275616823,*Microtek,22,2.0,0.0,2,27298313263,[],microtek
-- HARDWARE HELPER EN SE UK,4,127513663,6275617423,*OpenGL,328,2.0,0.0,2,27298314583,[],opengl
-- HARDWARE HELPER EN SE UK,4,127513663,6275618023,*No audio device,412,2.0,0.0,2,27298315303,[],no audio device installed
-- HARDWARE HELPER EN SE UK,4,127513663,6275618503,*USB ports troubleshoot,147,2.0,0.0,2,27298316023,[],usb ports not working
-- HARDWARE HELPER EN SE UK,4,127513663,6275619463,*Hardware Drivers,20,2.0,0.0,2,27298317583,[],hardware drivers
-- PC CLEANER EN SE UK,4,127513903,6275636263,Clean up Computer,42,2.0,0.0,2,27298334623,[],clean up computer
-- PC CLEANER EN SE UK,4,127513903,6275636743,Clean up PC,14,2.0,0.0,2,27298335103,[],free pc clean up
-- Hardware Helper EN SE LONGT,4,127987663,6288954103,Maxtor 1 Touch - EX,13,2.0,0.0,2,27376389583,[],maxtor onetouch 4
-- Hardware Helper EN SE LONGT,4,127987663,6336837103,Spooler - service-PH,3,2.0,0.0,2,27629690863,[],spooler service
-- Hardware Helper EN SE LONGT,4,127987663,6338632663,USB Ports not W-EX,61,2.0,0.0,4,27651113263,[],usb ports not working
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345847663,C cleaner-EX,21,2.0,0.0,4,42607017103,['http://www.pchelpsoft.com/pc-cleaner/lp1-ms/?camp=PH_EN_PP_GO_SE_PCC'],c cleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345847783,C cleaner-PH,104,2.0,0.0,3,250928728743,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],c cleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345847783,C cleaner-PH,55,2.0,0.0,2,288199440183,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],c cleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345848023,C cleanerS Free-PH,31,2.0,2.0,2,288199440201,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],free c cleaners
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345848023,C cleanerS Free-PH,70,2.0,2.0,2,448088392687,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],free c cleaners
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345848023,C cleanerS Free-PH,110,2.0,2.0,2,499117596845,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],free c cleaners
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345848023,C cleanerS Free-PH,93,2.0,2.0,2,499117596845,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],c cleaners free
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345848983,Cc cleaner Free-PH,88,2.0,2.0,2,448088392690,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],free cc cleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345850063,Cc cleanerS-EX,113,2.0,2.0,2,448088392693,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],cc cleaners
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345850063,Cc cleanerS-EX,88,2.0,2.0,2,499117596857,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],ccleaner browser
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345850183,Cc cleanerS-PH,183,2.0,0.0,4,37154248063,[],cc cleaners
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345851263,Cccleaner.com-EX,21,2.0,0.0,4,27685052143,[],www cccleaner com
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345851263,Cccleaner.com-EX,105,2.0,0.0,4,27685367623,[],www cccleaner com
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345852223,Ccleaner Download,10,2.0,0.0,3,250343462763,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],ccleaner download
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345852343,Ccleaner Download-PH,117,2.0,0.0,3,248610265840,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],ccleaner download
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345852343,Ccleaner Download-PH,36,2.0,2.0,2,448088392708,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],ccleaner download
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345852343,Ccleaner Download-PH,244,2.0,0.0,4,27685369783,[],download ccleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345852463,Ccleaner Free Download-EX,406,2.0,0.0,4,27685055863,[],ccleaner free download
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345852463,Ccleaner Free Download-EX,622,2.0,0.0,4,37154238223,[],ccleaner free download
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345852463,Ccleaner Free Download-EX,304,2.0,2.0,2,448088392711,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],ccleaner free download
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345852463,Ccleaner Free Download-EX,40,2.0,0.0,4,246589578167,['http://www.pchelpsoft.com/pc-cleaner/lp1-ms/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],ccleaner download free
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345853183,Ccleaner.com-EX,80,2.0,0.0,4,27685371343,[],http www ccleaner com
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345853183,Ccleaner.com-EX,11,2.0,0.0,4,37154233063,[],http www ccleaner com
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345853183,Ccleaner.com-EX,90,2.0,0.0,4,27685371343,[],ccleaner com download
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345853303,Ccleaner.com-PH,111,2.0,2.0,2,448088392717,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],www ccleaner com
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345853903,CcleanerS-EX,10,2.0,0.0,4,37154250823,[],ccleaners
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345856543,Pc cleaner Free Download-EX,83,2.0,2.0,2,271634286404,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc cleaner free download
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345856543,Pc cleaner Free Download-EX,23,2.0,0.0,4,27685067983,[],download free pc cleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345856663,Pc cleaner Free Download-PH,51,2.0,0.0,4,39041214823,[],pc cleaner free download
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345856663,Pc cleaner Free Download-PH,32,2.0,0.0,4,39581012383,['http://www.pchelpsoft.com/pc-cleaner/lp1-ms/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc cleaner free download
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345856663,Pc cleaner Free Download-PH,24,2.0,0.0,4,39923252623,['http://www.pchelpsoft.com/pc-cleaner/lp1-ms/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc cleaner free download
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345856663,Pc cleaner Free Download-PH,90,2.0,0.0,4,39923252743,['http://www.pchelpsoft.com/pc-cleaner/lp1-ms/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc cleaner free download
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345856663,Pc cleaner Free Download-PH,81,2.0,0.0,4,40375309663,['http://www.pchelpsoft.com/pc-cleaner/lp1-ms/download/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc cleaner free download
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345857023,PC Cleaner freeware-EX,164,2.0,2.0,2,250343462559,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc cleaner freeware
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345857143,PC Cleaner freeware-PH,66,2.0,2.0,2,271634286413,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc cleaner freeware
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345857143,PC Cleaner freeware-PH,54,2.0,2.0,2,499117596914,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc cleaner freeware
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345858223,Pc cleaner-EX - PRIME,93,2.0,0.0,4,39581015983,['http://www.pchelpsoft.com/pc-cleaner/lp1-ms/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc cleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345858223,Pc cleaner-EX - PRIME,29,2.0,0.0,4,164741494469,['https://www.pchelpsoft.com/pc-cleaner/lp1-ms/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc cleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345858223,Pc cleaner-EX - PRIME,79,2.0,0.0,4,200721298999,['https://www.pchelpsoft.com/pc-cleaner/lp1-ms/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc cleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345858223,Pc cleaner-EX - PRIME,28,2.0,2.0,2,271634286398,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],my pc cleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345858343,Pc cleaner-PH - PRIME,215,2.0,0.0,4,39581019103,['http://www.pchelpsoft.com/pc-cleaner/lp1-ms/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc cleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345858343,Pc cleaner-PH - PRIME,141,2.0,0.0,4,40381372303,['http://www.pchelpsoft.com/pc-cleaner/lp1-ms/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc cleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345858343,Pc cleaner-PH - PRIME,141,2.0,0.0,4,54052478623,['http://www.pchelpsoft.com/pc-cleaner/lp1-ms/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc cleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345859543,C clean Download-PH,57,2.0,2.0,2,448088392516,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],c clean download
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345860383,C Clean.com-EX,3,2.0,0.0,4,39241510183,[],c clean com
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345862543,Cclean-EX,114,2.0,0.0,4,39581020663,['http://www.pchelpsoft.com/pc-cleaner/lp1-ms/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],cclean
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345862663,Cclean-PH,60,2.0,0.0,4,37154239063,[],cclean
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345862663,Cclean-PH,139,2.0,0.0,4,37154239303,[],cclean
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,6345862663,Cclean-PH,276,2.0,0.0,4,40375135543,['http://www.pchelpsoft.com/pc-cleaner/lp1-ms/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],cclean
PC Cleaner_ENG_SE_GEN,4,128904463,6345866863,Clean My Computer-EX,186,2.0,0.0,2,27685146703,[],clean my computer for free
PC Cleaner_ENG_SE_GEN,4,128904463,6345870703,Clean up utility-EX,7,2.0,0.0,2,27685158223,[],clean up utility
PC Cleaner_ENG_SE_GEN,4,128904463,6345872383,Cleaning Hard Drive-PH,489,2.0,0.0,2,27685163023,[],cleaning hard drive
PC Cleaner_ENG_SE_GEN,4,128904463,6345872383,Cleaning Hard Drive-PH,92,2.0,0.0,2,27685163023,[],cleaning my hard drive
PC Cleaner_ENG_SE_GEN,4,128904463,6345872383,Cleaning Hard Drive-PH,5,2.0,0.0,2,27685163263,[],cleaning my hard drive
PC Cleaner_ENG_SE_GEN,4,128904463,6345872743,Cleaning PC-EX,2,2.0,0.0,2,27685164343,[],cleaning my pc
PC Cleaner_ENG_SE_GEN,4,128904463,6345876583,Disc Clean Up-EX,157,2.0,0.0,2,27685175623,[],disc clean up
PC Cleaner_ENG_SE_GEN,4,128904463,6345876823,Disk Clean Up-EX,286,2.0,0.0,2,27685176343,[],disk clean up
-- PC Cleaner_SE_CLEANER_AUS-NZ,4,129242983,6473574823,ATF Cleaner-EX,22,2.0,0.0,2,28002878023,[],atf cleaner
-- PC Cleaner_SE_CLEANER_AUS-NZ,4,129242983,6473580823,Ccleaner Download-EX,102,2.0,0.0,2,28002901543,[],ccleaner download
-- PC Cleaner_SE_CLEANER_AUS-NZ,4,129242983,6473580823,Ccleaner Download-EX,449,2.0,0.0,2,28002901663,[],ccleaner download
-- PC Cleaner_SE_CLEANER_AUS-NZ,4,129242983,6473581783,Ccleaner.com-EX,4,2.0,0.0,2,28002905383,[],www ccleaner com
